"ÈÕÆÚ","Æ·ÖÖ","½»ÊÕÁ¿","µ¥Î»"
"2017-04-17","î÷","0.0","¹«½ï"
"2017-04-14","µç½âÄø","979.0","¶Ö"
"2017-04-14","Îý","0.0","¶Ö"
"2017-04-14","îÜ","0.0","¶Ö"
"2017-04-14","î÷","0.0","¹«½ï"
"2017-04-14","²»Ðâ¸Ö","10.0","¶Ö"
"2017-04-14","²»Ðâ¸Ö","979.0","¶Ö"
"2017-04-13","µç½âÄø","1013.0","¶Ö"
"2017-04-13","Îý","0.0","¶Ö"
"2017-04-13","îÜ","1.5","¶Ö"
"2017-04-13","î÷","0.0","¹«½ï"
"2017-04-13","²»Ðâ¸Ö","30.0","¶Ö"
"2017-04-12","µç½âÄø","303.0","¶Ö"
"2017-04-12","Îý","0.0","¶Ö"
"2017-04-12","îÜ","0.0","¶Ö"
"2017-04-12","î÷","0.0","¹«½ï"
"2017-04-11","µç½âÄø","319.0","¶Ö"
"2017-04-11","Îý","0.0","¶Ö"
"2017-04-11","îÜ","2.5","¶Ö"
"2017-04-11","î÷","0.0","¹«½ï"
"2017-04-10","µç½âÄø","215.0","¶Ö"
"2017-04-10","Îý","0.0","¶Ö"
"2017-04-10","îÜ","1.0","¶Ö"
"2017-04-10","î÷","0.0","¹«½ï"
"2017-04-07","µç½âÄø","200.0","¶Ö"
"2017-04-07","Îý","0.0","¶Ö"
"2017-04-07","îÜ","0.0","¶Ö"
"2017-04-07","î÷","0.0","¹«½ï"
"2017-04-06","µç½âÄø","298.0","¶Ö"
"2017-04-06","Îý","0.0","¶Ö"
"2017-04-06","îÜ","0.0","¶Ö"
"2017-04-06","î÷","0.0","¹«½ï"
"2017-03-28","µç½âÄø","1207.0","¶Ö"
"2017-03-28","Îý","0.0","¶Ö"
"2017-03-28","îÜ","0.0","¶Ö"
"2017-03-28","î÷","0.0","¹«½ï"
"2017-03-27","µç½âÄø","102.0","¶Ö"
"2017-03-27","Îý","0.0","¶Ö"
"2017-03-27","îÜ","0.0","¶Ö"
"2017-03-27","î÷","0.0","¹«½ï"
"2017-03-24","µç½âÄø","51.0","¶Ö"
"2017-03-24","Îý","0.0","¶Ö"
"2017-03-24","îÜ","0.0","¶Ö"
"2017-03-24","î÷","0.0","¹«½ï"
"2017-03-23","µç½âÄø","354.0","¶Ö"
"2017-03-23","Îý","0.0","¶Ö"
"2017-03-23","îÜ","0.0","¶Ö"
"2017-03-23","î÷","0.0","¹«½ï"
"2017-03-22","µç½âÄø","201.0","¶Ö"
"2017-03-22","Îý","0.0","¶Ö"
"2017-03-22","îÜ","1.5","¶Ö"
"2017-03-22","î÷","0.0","¹«½ï"
"2017-03-21","µç½âÄø","351.0","¶Ö"
"2017-03-21","Îý","0.0","¶Ö"
"2017-03-21","îÜ","0.0","¶Ö"
"2017-03-21","î÷","0.0","¹«½ï"
"2017-03-20","µç½âÄø","389.0","¶Ö"
"2017-03-20","Îý","0.0","¶Ö"
"2017-03-20","îÜ","0.0","¶Ö"
"2017-03-20","î÷","0.0","¹«½ï"
"2017-03-17","µç½âÄø","530.0","¶Ö"
"2017-03-17","Îý","0.0","¶Ö"
"2017-03-17","îÜ","0.0","¶Ö"
"2017-03-17","î÷","0.0","¹«½ï"
"2017-03-16","µç½âÄø","836.0","¶Ö"
"2017-03-16","Îý","0.0","¶Ö"
"2017-03-16","îÜ","0.0","¶Ö"
"2017-03-16","î÷","0.0","¹«½ï"
"2017-03-16","²»Ðâ¸Ö","271.0","¶Ö"
"2017-03-15","µç½âÄø","693.0","¶Ö"
"2017-03-15","Îý","0.0","¶Ö"
"2017-03-15","îÜ","0.0","¶Ö"
"2017-03-15","î÷","0.0","¹«½ï"
"2017-03-14","µç½âÄø","406.0","¶Ö"
"2017-03-14","Îý","0.0","¶Ö"
"2017-03-14","îÜ","0.0","¶Ö"
"2017-03-14","î÷","0.0","¹«½ï"
"2017-03-13","µç½âÄø","299.0","¶Ö"
"2017-03-13","Îý","0.0","¶Ö"
"2017-03-13","îÜ","452.25","¶Ö"
"2017-03-13","î÷","0.0","¹«½ï"
"2017-03-10","µç½âÄø","421.0","¶Ö"
"2017-03-10","Îý","0.0","¶Ö"
"2017-03-10","îÜ","47.5","¶Ö"
"2017-03-10","î÷","0.0","¹«½ï"
"2017-03-09","µç½âÄø","684.0","¶Ö"
"2017-03-09","Îý","0.0","¶Ö"
"2017-03-09","îÜ","34.0","¶Ö"
"2017-03-09","î÷","0.0","¹«½ï"
"2017-03-09","²»Ðâ¸Ö","5.0","¶Ö"
"2017-03-08","µç½âÄø","411.0","¶Ö"
"2017-03-08","Îý","0.0","¶Ö"
"2017-03-08","îÜ","6.0","¶Ö"
"2017-03-08","î÷","0.0","¹«½ï"
"2017-03-07","µç½âÄø","454.0","¶Ö"
"2017-03-07","Îý","0.0","¶Ö"
"2017-03-07","îÜ","1.0","¶Ö"
"2017-03-07","î÷","0.0","¹«½ï"
"2017-03-06","µç½âÄø","200.0","¶Ö"
"2017-03-06","Îý","0.0","¶Ö"
"2017-03-06","îÜ","2.0","¶Ö"
"2017-03-06","î÷","0.0","¹«½ï"
"2017-03-03","µç½âÄø","788.0","¶Ö"
"2017-03-03","Îý","0.0","¶Ö"
"2017-03-03","îÜ","0.0","¶Ö"
"2017-03-03","î÷","0.0","¹«½ï"
"2017-03-02","µç½âÄø","1101.0","¶Ö"
"2017-03-02","Îý","0.0","¶Ö"
"2017-03-02","îÜ","0.0","¶Ö"
"2017-03-02","î÷","0.0","¹«½ï"
"2017-03-01","µç½âÄø","440.0","¶Ö"
"2017-03-01","Îý","0.0","¶Ö"
"2017-03-01","îÜ","0.75","¶Ö"
"2017-03-01","î÷","0.0","¹«½ï"
"2017-02-28","µç½âÄø","618.0","¶Ö"
"2017-02-28","Îý","0.0","¶Ö"
"2017-02-28","îÜ","0.0","¶Ö"
"2017-02-28","î÷","0.0","¹«½ï"
"2017-02-28","²»Ðâ¸Ö","14.0","¶Ö"
"2017-02-27","µç½âÄø","610.0","¶Ö"
"2017-02-27","Îý","0.0","¶Ö"
"2017-02-27","îÜ","0.0","¶Ö"
"2017-02-27","î÷","0.0","¹«½ï"
"2017-02-24","µç½âÄø","1432.0","¶Ö"
"2017-02-24","Îý","0.0","¶Ö"
"2017-02-24","îÜ","0.0","¶Ö"
"2017-02-24","î÷","0.0","¹«½ï"
"2017-02-23","µç½âÄø","362.0","¶Ö"
"2017-02-23","Îý","0.0","¶Ö"
"2017-02-23","îÜ","0.0","¶Ö"
"2017-02-23","î÷","0.0","¹«½ï"
"2017-02-22","µç½âÄø","561.0","¶Ö"
"2017-02-22","Îý","0.0","¶Ö"
"2017-02-22","îÜ","0.0","¶Ö"
"2017-02-22","î÷","0.0","¹«½ï"
"2017-02-21","µç½âÄø","576.0","¶Ö"
"2017-02-21","Îý","0.0","¶Ö"
"2017-02-21","îÜ","0.0","¶Ö"
"2017-02-21","î÷","0.0","¹«½ï"
"2017-02-20","µç½âÄø","726.0","¶Ö"
"2017-02-20","Îý","0.0","¶Ö"
"2017-02-20","îÜ","0.0","¶Ö"
"2017-02-20","î÷","0.0","¹«½ï"
"2017-02-17","µç½âÄø","291.0","¶Ö"
"2017-02-17","Îý","0.0","¶Ö"
"2017-02-17","îÜ","121.0","¶Ö"
"2017-02-17","î÷","0.0","¹«½ï"
"2017-02-17","²»Ðâ¸Ö","126.0","¶Ö"
"2017-02-16","µç½âÄø","358.0","¶Ö"
"2017-02-16","Îý","0.0","¶Ö"
"2017-02-16","îÜ","0.0","¶Ö"
"2017-02-16","î÷","0.0","¹«½ï"
"2017-02-16","²»Ðâ¸Ö","126.0","¶Ö"
"2017-02-15","µç½âÄø","323.0","¶Ö"
"2017-02-15","Îý","0.0","¶Ö"
"2017-02-15","îÜ","0.0","¶Ö"
"2017-02-15","î÷","0.0","¹«½ï"
"2017-02-14","µç½âÄø","220.0","¶Ö"
"2017-02-14","Îý","0.0","¶Ö"
"2017-02-14","îÜ","0.0","¶Ö"
"2017-02-14","î÷","0.0","¹«½ï"
"2017-02-13","µç½âÄø","202.0","¶Ö"
"2017-02-13","Îý","0.0","¶Ö"
"2017-02-13","îÜ","0.0","¶Ö"
"2017-02-13","î÷","0.0","¹«½ï"
"2017-02-10","µç½âÄø","0.0","¶Ö"
"2017-02-10","Îý","0.0","¶Ö"
"2017-02-10","îÜ","7.0","¶Ö"
"2017-02-10","î÷","0.0","¹«½ï"
"2017-02-09","µç½âÄø","0.0","¶Ö"
"2017-02-09","Îý","0.0","¶Ö"
"2017-02-09","îÜ","5.0","¶Ö"
"2017-02-09","î÷","0.0","¹«½ï"
"2017-02-08","µç½âÄø","0.0","¶Ö"
"2017-02-08","Îý","0.0","¶Ö"
"2017-02-08","îÜ","0.0","¶Ö"
"2017-02-08","î÷","0.0","¹«½ï"
"2017-02-08","²»Ðâ¸Ö","99.0","¶Ö"
"2017-02-07","µç½âÄø","123.0","¶Ö"
"2017-02-07","Îý","0.0","¶Ö"
"2017-02-07","îÜ","30.0","¶Ö"
"2017-02-07","î÷","0.0","¹«½ï"
"2017-02-06","µç½âÄø","240.0","¶Ö"
"2017-02-06","Îý","0.0","¶Ö"
"2017-02-06","îÜ","9.0","¶Ö"
"2017-02-06","î÷","0.0","¹«½ï"
"2017-01-25","µç½âÄø","102.0","¶Ö"
"2017-01-25","Îý","0.0","¶Ö"
"2017-01-25","îÜ","0.0","¶Ö"
"2017-01-25","î÷","0.0","¹«½ï"
"2017-01-25","²»Ðâ¸Ö","0.0","¶Ö"
"2017-01-24","µç½âÄø","884.0","¶Ö"
"2017-01-24","Îý","0.0","¶Ö"
"2017-01-24","îÜ","30.0","¶Ö"
"2017-01-24","î÷","0.0","¹«½ï"
"2017-01-24","²»Ðâ¸Ö","0.0","¶Ö"
"2017-01-23","µç½âÄø","795.0","¶Ö"
"2017-01-23","Îý","0.0","¶Ö"
"2017-01-23","îÜ","0.0","¶Ö"
"2017-01-23","î÷","0.0","¹«½ï"
"2017-01-20","µç½âÄø","113.0","¶Ö"
"2017-01-20","Îý","0.0","¶Ö"
"2017-01-20","îÜ","0.0","¶Ö"
"2017-01-20","î÷","0.0","¹«½ï"
"2017-01-19","µç½âÄø","725.0","¶Ö"
"2017-01-19","Îý","0.0","¶Ö"
"2017-01-19","îÜ","31.0","¶Ö"
"2017-01-19","î÷","0.0","¹«½ï"
"2017-01-18","µç½âÄø","599.0","¶Ö"
"2017-01-18","Îý","0.0","¶Ö"
"2017-01-18","îÜ","0.0","¶Ö"
"2017-01-18","î÷","0.0","¹«½ï"
"2017-01-17","µç½âÄø","773.0","¶Ö"
"2017-01-17","Îý","0.0","¶Ö"
"2017-01-17","îÜ","0.0","¶Ö"
"2017-01-17","î÷","0.0","¹«½ï"
"2017-01-17","²»Ðâ¸Ö","122.0","¶Ö"
"2017-01-16","µç½âÄø","527.0","¶Ö"
"2017-01-16","Îý","0.0","¶Ö"
"2017-01-16","îÜ","8.0","¶Ö"
"2017-01-16","î÷","0.0","¹«½ï"
"2017-01-13","µç½âÄø","201.0","¶Ö"
"2017-01-13","Îý","0.0","¶Ö"
"2017-01-13","îÜ","0.0","¶Ö"
"2017-01-13","î÷","0.0","¹«½ï"
"2017-01-13","²»Ðâ¸Ö","102.0","¶Ö"
"2017-01-12","µç½âÄø","201.0","¶Ö"
"2017-01-12","Îý","0.0","¶Ö"
"2017-01-12","îÜ","0.0","¶Ö"
"2017-01-12","î÷","0.0","¹«½ï"
"2017-01-12","²»Ðâ¸Ö","66.0","¶Ö"
"2017-01-11","µç½âÄø","404.0","¶Ö"
"2017-01-11","Îý","0.0","¶Ö"
"2017-01-11","îÜ","0.0","¶Ö"
"2017-01-11","î÷","12.5","¹«½ï"
"2017-01-10","µç½âÄø","1206.0","¶Ö"
"2017-01-10","Îý","0.0","¶Ö"
"2017-01-10","îÜ","0.0","¶Ö"
"2017-01-10","î÷","0.0","¹«½ï"
"2017-01-09","µç½âÄø","663.0","¶Ö"
"2017-01-09","Îý","0.0","¶Ö"
"2017-01-09","îÜ","1.0","¶Ö"
"2017-01-09","î÷","0.0","¹«½ï"
"2017-01-09","²»Ðâ¸Ö","61.0","¶Ö"
"2017-01-06","µç½âÄø","1211.0","¶Ö"
"2017-01-06","Îý","0.0","¶Ö"
"2017-01-06","îÜ","0.0","¶Ö"
"2017-01-06","î÷","0.2","¹«½ï"
"2017-01-06","²»Ðâ¸Ö","113.0","¶Ö"
"2017-01-05","µç½âÄø","949.0","¶Ö"
"2017-01-05","Îý","0.0","¶Ö"
"2017-01-05","îÜ","37.75","¶Ö"
"2017-01-05","î÷","0.0","¹«½ï"
"2017-01-04","µç½âÄø","897.0","¶Ö"
"2017-01-04","Îý","0.0","¶Ö"
"2017-01-04","îÜ","0.0","¶Ö"
"2017-01-04","î÷","0.0","¹«½ï"
"2017-01-03","µç½âÄø","587.0","¶Ö"
"2017-01-03","Îý","0.0","¶Ö"
"2017-01-03","îÜ","1.0","¶Ö"
"2017-01-03","î÷","0.0","¹«½ï"
"2016-12-30","µç½âÄø","630.0","¶Ö"
"2016-12-30","Îý","0.0","¶Ö"
"2016-12-30","îÜ","0.0","¶Ö"
"2016-12-30","î÷","0.0","¹«½ï"
"2016-12-30","²»Ðâ¸Ö","127.0","¶Ö"
"2016-12-29","µç½âÄø","1110.0","¶Ö"
"2016-12-29","Îý","0.0","¶Ö"
"2016-12-29","îÜ","0.0","¶Ö"
"2016-12-29","î÷","0.5","¹«½ï"
"2016-12-28","µç½âÄø","1114.0","¶Ö"
"2016-12-28","Îý","0.0","¶Ö"
"2016-12-28","îÜ","0.0","¶Ö"
"2016-12-28","î÷","0.0","¹«½ï"
"2016-12-27","µç½âÄø","1484.0","¶Ö"
"2016-12-27","Îý","0.0","¶Ö"
"2016-12-27","îÜ","0.0","¶Ö"
"2016-12-27","î÷","0.0","¹«½ï"
"2016-12-27","²»Ðâ¸Ö","84.0","¶Ö"
"2016-12-26","µç½âÄø","533.0","¶Ö"
"2016-12-26","Îý","0.0","¶Ö"
"2016-12-26","îÜ","1.0","¶Ö"
"2016-12-26","î÷","0.0","¹«½ï"
"2016-12-26","²»Ðâ¸Ö","66.0","¶Ö"
"2016-12-23","µç½âÄø","749.0","¶Ö"
"2016-12-23","Îý","0.0","¶Ö"
"2016-12-23","îÜ","0.0","¶Ö"
"2016-12-23","î÷","0.0","¹«½ï"
"2016-12-22","µç½âÄø","21.0","¶Ö"
"2016-12-22","Îý","0.0","¶Ö"
"2016-12-22","îÜ","0.0","¶Ö"
"2016-12-22","î÷","0.0","¹«½ï"
"2016-12-21","µç½âÄø","249.0","¶Ö"
"2016-12-21","Îý","0.0","¶Ö"
"2016-12-21","îÜ","0.0","¶Ö"
"2016-12-21","î÷","0.4","¹«½ï"
"2016-12-20","µç½âÄø","880.0","¶Ö"
"2016-12-20","Îý","0.0","¶Ö"
"2016-12-20","îÜ","1.25","¶Ö"
"2016-12-20","î÷","0.0","¹«½ï"
"2016-12-19","µç½âÄø","127.0","¶Ö"
"2016-12-19","Îý","0.0","¶Ö"
"2016-12-19","îÜ","0.0","¶Ö"
"2016-12-19","î÷","0.0","¹«½ï"
"2016-12-16","µç½âÄø","1200.0","¶Ö"
"2016-12-16","Îý","0.0","¶Ö"
"2016-12-16","îÜ","0.0","¶Ö"
"2016-12-16","î÷","0.0","¹«½ï"
"2016-12-16","²»Ðâ¸Ö","82.0","¶Ö"
"2016-12-15","µç½âÄø","498.0","¶Ö"
"2016-12-15","Îý","0.0","¶Ö"
"2016-12-15","îÜ","0.0","¶Ö"
"2016-12-15","î÷","0.0","¹«½ï"
"2016-12-14","µç½âÄø","686.0","¶Ö"
"2016-12-14","Îý","0.0","¶Ö"
"2016-12-14","îÜ","0.0","¶Ö"
"2016-12-14","î÷","0.0","¹«½ï"
"2016-12-14","²»Ðâ¸Ö","456.0","¶Ö"
"2016-12-13","µç½âÄø","841.0","¶Ö"
"2016-12-13","Îý","0.0","¶Ö"
"2016-12-13","îÜ","327.75","¶Ö"
"2016-12-13","î÷","0.0","¹«½ï"
"2016-12-12","µç½âÄø","330.0","¶Ö"
"2016-12-12","Îý","0.0","¶Ö"
"2016-12-12","îÜ","0.0","¶Ö"
"2016-12-12","î÷","0.0","¹«½ï"
"2016-12-09","µç½âÄø","649.0","¶Ö"
"2016-12-09","Îý","0.0","¶Ö"
"2016-12-09","îÜ","0.0","¶Ö"
"2016-12-09","î÷","0.0","¹«½ï"
"2016-12-08","µç½âÄø","1243.0","¶Ö"
"2016-12-08","Îý","0.0","¶Ö"
"2016-12-08","îÜ","1.0","¶Ö"
"2016-12-08","î÷","0.3","¹«½ï"
"2016-12-07","µç½âÄø","1141.0","¶Ö"
"2016-12-07","Îý","0.0","¶Ö"
"2016-12-07","îÜ","1.5","¶Ö"
"2016-12-07","î÷","0.0","¹«½ï"
"2016-12-06","µç½âÄø","624.0","¶Ö"
"2016-12-06","Îý","0.0","¶Ö"
"2016-12-06","îÜ","4.0","¶Ö"
"2016-12-06","î÷","0.0","¹«½ï"
"2016-12-05","µç½âÄø","1119.0","¶Ö"
"2016-12-05","Îý","0.0","¶Ö"
"2016-12-05","îÜ","1.0","¶Ö"
"2016-12-05","î÷","0.0","¹«½ï"
"2016-12-02","µç½âÄø","191.0","¶Ö"
"2016-12-02","Îý","0.0","¶Ö"
"2016-12-02","îÜ","0.0","¶Ö"
"2016-12-02","î÷","0.0","¹«½ï"
"2016-12-01","µç½âÄø","597.0","¶Ö"
"2016-12-01","Îý","0.0","¶Ö"
"2016-12-01","îÜ","0.0","¶Ö"
"2016-12-01","î÷","0.0","¹«½ï"
"2016-11-30","µç½âÄø","30.0","¶Ö"
"2016-11-30","Îý","0.0","¶Ö"
"2016-11-30","îÜ","1.0","¶Ö"
"2016-11-30","î÷","0.0","¹«½ï"
"2016-11-29","µç½âÄø","30.0","¶Ö"
"2016-11-29","Îý","0.0","¶Ö"
"2016-11-29","îÜ","0.0","¶Ö"
"2016-11-29","î÷","0.0","¹«½ï"
"2016-11-29","²»Ðâ¸Ö","431.0","¶Ö"
"2016-11-28","µç½âÄø","782.0","¶Ö"
"2016-11-28","Îý","0.0","¶Ö"
"2016-11-28","îÜ","4.0","¶Ö"
"2016-11-28","î÷","0.0","¹«½ï"
"2016-11-25","µç½âÄø","241.0","¶Ö"
"2016-11-25","Îý","0.0","¶Ö"
"2016-11-25","îÜ","0.0","¶Ö"
"2016-11-25","î÷","0.0","¹«½ï"
"2016-11-24","µç½âÄø","831.0","¶Ö"
"2016-11-24","Îý","0.0","¶Ö"
"2016-11-24","îÜ","1.0","¶Ö"
"2016-11-24","î÷","0.0","¹«½ï"
"2016-11-23","µç½âÄø","790.0","¶Ö"
"2016-11-23","Îý","0.0","¶Ö"
"2016-11-23","îÜ","0.0","¶Ö"
"2016-11-23","î÷","0.0","¹«½ï"
"2016-11-22","µç½âÄø","60.0","¶Ö"
"2016-11-22","Îý","0.0","¶Ö"
"2016-11-22","îÜ","0.0","¶Ö"
"2016-11-22","î÷","0.0","¹«½ï"
"2016-11-21","µç½âÄø","30.0","¶Ö"
"2016-11-21","Îý","0.0","¶Ö"
"2016-11-21","îÜ","0.0","¶Ö"
"2016-11-21","î÷","0.0","¹«½ï"
"2016-11-21","²»Ðâ¸Ö","39.0","¶Ö"
"2016-11-17","µç½âÄø","30.0","¶Ö"
"2016-11-17","Îý","0.0","¶Ö"
"2016-11-17","îÜ","0.0","¶Ö"
"2016-11-17","î÷","0.0","¹«½ï"
"2016-11-16","µç½âÄø","418.0","¶Ö"
"2016-11-16","Îý","0.0","¶Ö"
"2016-11-16","îÜ","0.0","¶Ö"
"2016-11-16","î÷","0.0","¹«½ï"
"2016-11-16","²»Ðâ¸Ö","97.0","¶Ö"
"2016-11-15","µç½âÄø","543.0","¶Ö"
"2016-11-15","Îý","0.0","¶Ö"
"2016-11-15","îÜ","1.0","¶Ö"
"2016-11-15","î÷","0.0","¹«½ï"
"2016-11-14","µç½âÄø","0.0","¶Ö"
"2016-11-14","Îý","0.0","¶Ö"
"2016-11-14","îÜ","30.0","¶Ö"
"2016-11-14","î÷","0.0","¹«½ï"
"2016-11-11","µç½âÄø","1187.0","¶Ö"
"2016-11-11","Îý","0.0","¶Ö"
"2016-11-11","îÜ","1.0","¶Ö"
"2016-11-11","î÷","8.1","¹«½ï"
"2016-11-11","²»Ðâ¸Ö","64.0","¶Ö"
"2016-11-10","µç½âÄø","631.0","¶Ö"
"2016-11-10","Îý","0.0","¶Ö"
"2016-11-10","îÜ","0.0","¶Ö"
"2016-11-10","î÷","0.0","¹«½ï"
"2016-11-09","µç½âÄø","942.0","¶Ö"
"2016-11-09","Îý","0.0","¶Ö"
"2016-11-09","îÜ","1.0","¶Ö"
"2016-11-09","î÷","0.0","¹«½ï"
"2016-11-08","µç½âÄø","525.0","¶Ö"
"2016-11-08","Îý","0.0","¶Ö"
"2016-11-08","îÜ","0.0","¶Ö"
"2016-11-08","î÷","0.0","¹«½ï"
"2016-11-07","µç½âÄø","624.0","¶Ö"
"2016-11-07","Îý","0.0","¶Ö"
"2016-11-07","îÜ","31.0","¶Ö"
"2016-11-07","î÷","0.2","¹«½ï"
"2016-11-04","µç½âÄø","321.0","¶Ö"
"2016-11-04","Îý","0.0","¶Ö"
"2016-11-04","îÜ","0.0","¶Ö"
"2016-11-04","î÷","0.0","¹«½ï"
"2016-11-03","µç½âÄø","378.0","¶Ö"
"2016-11-03","Îý","0.0","¶Ö"
"2016-11-03","îÜ","1.0","¶Ö"
"2016-11-03","î÷","0.0","¹«½ï"
"2016-11-02","µç½âÄø","686.0","¶Ö"
"2016-11-02","Îý","0.0","¶Ö"
"2016-11-02","îÜ","0.0","¶Ö"
"2016-11-02","î÷","0.0","¹«½ï"
"2016-11-01","µç½âÄø","422.0","¶Ö"
"2016-11-01","Îý","0.0","¶Ö"
"2016-11-01","îÜ","0.0","¶Ö"
"2016-11-01","î÷","0.0","¹«½ï"
"2016-10-31","µç½âÄø","628.0","¶Ö"
"2016-10-31","Îý","0.0","¶Ö"
"2016-10-31","îÜ","0.0","¶Ö"
"2016-10-31","î÷","0.0","¹«½ï"
"2016-10-28","µç½âÄø","548.0","¶Ö"
"2016-10-28","Îý","0.0","¶Ö"
"2016-10-28","îÜ","2.0","¶Ö"
"2016-10-28","î÷","0.0","¹«½ï"
"2016-10-27","µç½âÄø","48.0","¶Ö"
"2016-10-27","Îý","0.0","¶Ö"
"2016-10-27","îÜ","2.0","¶Ö"
"2016-10-27","î÷","0.0","¹«½ï"
"2016-10-27","²»Ðâ¸Ö","17.0","¶Ö"
"2016-10-26","µç½âÄø","1563.0","¶Ö"
"2016-10-26","Îý","0.0","¶Ö"
"2016-10-26","îÜ","0.0","¶Ö"
"2016-10-26","î÷","0.0","¹«½ï"
"2016-10-26","²»Ðâ¸Ö","31.0","¶Ö"
"2016-10-25","µç½âÄø","1130.0","¶Ö"
"2016-10-25","Îý","0.0","¶Ö"
"2016-10-25","îÜ","5.0","¶Ö"
"2016-10-25","î÷","0.0","¹«½ï"
"2016-10-24","µç½âÄø","1110.0","¶Ö"
"2016-10-24","Îý","0.0","¶Ö"
"2016-10-24","îÜ","7.0","¶Ö"
"2016-10-24","î÷","0.0","¹«½ï"
"2016-10-21","µç½âÄø","1269.0","¶Ö"
"2016-10-21","Îý","0.0","¶Ö"
"2016-10-21","îÜ","1.0","¶Ö"
"2016-10-21","î÷","0.0","¹«½ï"
"2016-10-20","µç½âÄø","475.0","¶Ö"
"2016-10-20","Îý","0.0","¶Ö"
"2016-10-20","îÜ","3.0","¶Ö"
"2016-10-20","î÷","0.0","¹«½ï"
"2016-10-19","µç½âÄø","348.0","¶Ö"
"2016-10-19","Îý","0.0","¶Ö"
"2016-10-19","îÜ","7.0","¶Ö"
"2016-10-19","î÷","0.0","¹«½ï"
"2016-10-18","µç½âÄø","1109.0","¶Ö"
"2016-10-18","Îý","0.0","¶Ö"
"2016-10-18","îÜ","52.0","¶Ö"
"2016-10-18","î÷","0.0","¹«½ï"
"2016-10-18","²»Ðâ¸Ö","387.0","¶Ö"
"2016-10-17","µç½âÄø","517.0","¶Ö"
"2016-10-17","Îý","0.0","¶Ö"
"2016-10-17","îÜ","0.0","¶Ö"
"2016-10-17","î÷","0.2","¹«½ï"
"2016-10-14","µç½âÄø","1079.0","¶Ö"
"2016-10-14","Îý","0.0","¶Ö"
"2016-10-14","îÜ","0.0","¶Ö"
"2016-10-14","î÷","0.0","¹«½ï"
"2016-10-13","µç½âÄø","371.0","¶Ö"
"2016-10-13","Îý","0.0","¶Ö"
"2016-10-13","îÜ","0.0","¶Ö"
"2016-10-13","î÷","0.0","¹«½ï"
"2016-10-12","µç½âÄø","264.0","¶Ö"
"2016-10-12","Îý","0.0","¶Ö"
"2016-10-12","îÜ","0.5","¶Ö"
"2016-10-12","î÷","0.0","¹«½ï"
"2016-10-11","µç½âÄø","156.0","¶Ö"
"2016-10-11","Îý","0.0","¶Ö"
"2016-10-11","îÜ","3.0","¶Ö"
"2016-10-11","î÷","0.0","¹«½ï"
"2016-10-10","µç½âÄø","404.0","¶Ö"
"2016-10-10","Îý","0.0","¶Ö"
"2016-10-10","îÜ","0.0","¶Ö"
"2016-10-10","î÷","0.0","¹«½ï"
"2016-10-10","²»Ðâ¸Ö","8.0","¶Ö"
"2016-09-30","µç½âÄø","61.0","¶Ö"
"2016-09-30","Îý","0.0","¶Ö"
"2016-09-30","îÜ","0.0","¶Ö"
"2016-09-30","î÷","0.0","¹«½ï"
"2016-09-29","µç½âÄø","386.0","¶Ö"
"2016-09-29","Îý","0.0","¶Ö"
"2016-09-29","îÜ","0.0","¶Ö"
"2016-09-29","î÷","0.0","¹«½ï"
"2016-09-28","µç½âÄø","462.0","¶Ö"
"2016-09-28","Îý","0.0","¶Ö"
"2016-09-28","îÜ","0.0","¶Ö"
"2016-09-28","î÷","0.3","¹«½ï"
"2016-09-28","²»Ðâ¸Ö","31.0","¶Ö"
"2016-09-27","µç½âÄø","1447.0","¶Ö"
"2016-09-27","Îý","0.0","¶Ö"
"2016-09-27","îÜ","0.0","¶Ö"
"2016-09-27","î÷","0.0","¹«½ï"
"2016-09-27","²»Ðâ¸Ö","28.0","¶Ö"
"2016-09-26","µç½âÄø","0.0","¶Ö"
"2016-09-26","Îý","0.0","¶Ö"
"2016-09-26","îÜ","5.0","¶Ö"
"2016-09-26","î÷","0.0","¹«½ï"
"2016-09-23","µç½âÄø","676.0","¶Ö"
"2016-09-23","Îý","0.0","¶Ö"
"2016-09-23","îÜ","0.0","¶Ö"
"2016-09-23","î÷","0.0","¹«½ï"
"2016-09-22","µç½âÄø","906.0","¶Ö"
"2016-09-22","Îý","0.0","¶Ö"
"2016-09-22","îÜ","0.0","¶Ö"
"2016-09-22","î÷","0.0","¹«½ï"
"2016-09-21","µç½âÄø","390.0","¶Ö"
"2016-09-21","Îý","0.0","¶Ö"
"2016-09-21","îÜ","33.0","¶Ö"
"2016-09-21","î÷","0.0","¹«½ï"
"2016-09-20","µç½âÄø","293.0","¶Ö"
"2016-09-20","Îý","0.0","¶Ö"
"2016-09-20","îÜ","0.0","¶Ö"
"2016-09-20","î÷","0.0","¹«½ï"
"2016-09-20","²»Ðâ¸Ö","603.0","¶Ö"
"2016-09-19","µç½âÄø","101.0","¶Ö"
"2016-09-19","Îý","0.0","¶Ö"
"2016-09-19","îÜ","0.0","¶Ö"
"2016-09-19","î÷","0.0","¹«½ï"
"2016-09-14","µç½âÄø","72.0","¶Ö"
"2016-09-14","Îý","0.0","¶Ö"
"2016-09-14","îÜ","0.0","¶Ö"
"2016-09-14","î÷","0.0","¹«½ï"
"2016-09-13","µç½âÄø","286.0","¶Ö"
